season,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019,170,Leah Pruitt,us USA,FW,North Carolina,21.0,1997.0,14,6,553.0,2.0,1.0,0.0,0.0,1.0,0.0
2019,171,Mallory Pugh,us USA,FW,Washington,20.0,1998.0,9,9,765.0,2.0,2.0,0.0,1.0,0.0,0.0
2019,172,Margaret Purce,us USA,FW,Portland,23.0,1995.0,22,16,1332.0,8.0,1.0,0.0,0.0,0.0,0.0
2019,173,Rebecca Quinn,ca CAN,"DF,MF",Reign,23.0,1995.0,6,4,357.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,174,Megan Rapinoe,us USA,"FW,MF",Reign,33.0,1985.0,5,3,333.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,175,Hayley Raso,au AUS,"FW,MF",Portland,24.0,1994.0,14,11,1041.0,4.0,0.0,0.0,0.0,0.0,0.0
2019,176,Morgan Reid,us USA,DF,Orlando,23.0,1995.0,7,7,602.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,177,Katherine Reynolds,us USA,DF,Portland,31.0,1987.0,23,17,1651.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,178,Domi Richardson,us USA,"DF,MF",Sky Blue,26.0,1992.0,8,5,510.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,179,Cari Roccaro,us USA,DF,North Carolina,24.0,1994.0,13,11,908.0,0.0,1.0,0.0,0.0,0.0,0.0
2019,180,Amy Rodriguez,us USA,"FW,MF",Utah,31.0,1987.0,24,24,2092.0,9.0,0.0,1.0,1.0,2.0,0.0
2019,181,Raquel Rodríguez,cr CRC,FW,Sky Blue,25.0,1993.0,22,22,1921.0,3.0,3.0,0.0,0.0,2.0,0.0
2019,182,Arianna Romero,mx MEX,DF,Houston,26.0,1992.0,10,8,762.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,183,Katelyn Rowland,us USA,GK,North Carolina,24.0,1994.0,6,6,540.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,184,Angela Salem,us USA,MF,Portland,30.0,1988.0,3,2,153.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,185,Maria Sanchez,mx MEX,MF,Chicago,22.0,1996.0,7,0,134.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,186,Becky Sauerbrunn,us USA,DF,Utah,33.0,1985.0,14,14,1260.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,187,Sophie Schmidt,ca CAN,MF,Houston,30.0,1988.0,18,16,1407.0,0.0,1.0,0.0,0.0,4.0,0.0
2019,188,Desiree Scott,ca CAN,MF,Utah,31.0,1987.0,17,17,1530.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,189,Gabby Seiler,us USA,DF,Portland,24.0,1994.0,15,13,1123.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,190,Kayla Sharples,us USA,DF,Chicago,21.0,1997.0,2,0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,191,Kailen Sheridan,ca CAN,GK,Sky Blue,23.0,1995.0,19,19,1710.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,192,Arielle Ship,us USA,FW,Washington,23.0,1995.0,8,4,322.0,0.0,2.0,0.0,0.0,0.0,0.0
2019,193,Casey Short,us USA,DF,Chicago,28.0,1990.0,23,23,2055.0,2.0,3.0,0.0,0.0,2.0,0.0
2019,194,Kyah Simon,au AUS,FW,Houston,27.0,1991.0,10,4,411.0,2.0,2.0,0.0,0.0,0.0,0.0
2019,195,Christine Sinclair,ca CAN,"FW,MF",Portland,35.0,1983.0,17,17,1530.0,9.0,1.0,3.0,3.0,0.0,0.0
2019,196,Erica Skroski,us USA,DF,Sky Blue,24.0,1994.0,24,24,2115.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,197,Emily Sonnett,us USA,DF,Portland,25.0,1993.0,13,12,1087.0,2.0,0.0,0.0,0.0,2.0,1.0
2019,198,Meredith Speck,us USA,MF,North Carolina,25.0,1993.0,8,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,199,Jasmyne Spencer,us USA,FW,Reign,28.0,1990.0,1,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,200,Julia Spetsmark,se SWE,MF,North Carolina,29.0,1989.0,11,2,287.0,2.0,1.0,0.0,0.0,1.0,0.0
2019,201,Samantha Staab,us USA,DF,Washington,21.0,1997.0,24,24,2160.0,1.0,1.0,0.0,0.0,4.0,0.0
2019,202,Nikki Stanton,us USA,MF,Chicago,28.0,1990.0,19,11,995.0,0.0,0.0,0.0,0.0,6.0,0.0
2019,203,Addison Steiner,us USA,FW,Reign,,,5,0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,204,Katie Stengel,us USA,FW,Utah,26.0,1992.0,24,16,1477.0,2.0,1.0,0.0,0.0,1.0,0.0
2019,205,Raisa Strom-Okimoto,us USA,FW,Utah,,,3,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,206,Andi Sullivan,us USA,MF,Washington,23.0,1995.0,23,23,2070.0,2.0,0.0,0.0,0.0,1.0,0.0
2019,207,Jenna Szczesny,us USA,FW,Chicago,21.0,1997.0,2,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,208,Jodie Taylor,eng ENG,FW,Reign,32.0,1986.0,16,15,1239.0,5.0,3.0,0.0,1.0,2.0,0.0
2019,209,Crystal Thomas,us USA,FW,Washington,25.0,1994.0,13,7,665.0,3.0,1.0,0.0,0.0,0.0,0.0
2019,210,Erika Tymrak,us USA,"FW,MF",Utah,27.0,1991.0,16,4,529.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,211,Chioma Ubogagu,us USA,FW,Orlando,26.0,1992.0,17,15,1312.0,4.0,2.0,1.0,1.0,2.0,0.0
2019,212,Rumi Utsugi,jp JPN,MF,Reign,30.0,1988.0,5,4,305.0,0.0,1.0,0.0,0.0,0.0,0.0
2019,213,Michele Vasconcelos,us USA,FW,Chicago,24.0,1994.0,11,5,486.0,2.0,3.0,0.0,0.0,1.0,0.0
2019,214,Marisa Viggiano,us USA,MF,Orlando,21.0,1997.0,19,14,1222.0,1.0,0.0,0.0,0.0,1.0,0.0
2019,215,Gaby Vincent,us USA,DF,Utah,,,9,7,688.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,216,Dani Weatherholt,us USA,MF,Orlando,24.0,1994.0,19,16,1341.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,217,Mallory Weber,us USA,FW,Portland,24.0,1994.0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0
2019,218,Mallory Weber,us USA,FW,Utah,24.0,1994.0,18,13,1244.0,0.0,1.0,0.0,0.0,2.0,0.0
2019,219,Christen Westphal,us USA,DF,Reign,25.0,1993.0,4,1,138.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,220,Rosie White,nz NZL,FW,Reign,25.0,1993.0,9,8,655.0,2.0,1.0,0.0,0.0,0.0,0.0
2019,221,Lydia Williams,au AUS,GK,Reign,30.0,1988.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,222,Lynn Williams,us USA,FW,North Carolina,25.0,1993.0,22,21,1850.0,12.0,5.0,0.0,1.0,0.0,0.0
2019,223,Ryan Williams,us USA,"DF,MF",North Carolina,22.0,1996.0,4,3,232.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,224,Arin Wright,us USA,DF,Chicago,26.0,1992.0,17,17,1505.0,1.0,1.0,0.0,0.0,0.0,0.0
2019,225,Kenie Wright,us USA,MF,Sky Blue,,,5,1,186.0,0.0,1.0,0.0,0.0,2.0,0.0
2019,226,Beverly Yanez,us USA,"FW,MF",Reign,30.0,1988.0,21,20,1747.0,1.0,0.0,0.0,0.0,1.0,0.0
2019,227,Shae Yanez,us USA,GK,Washington,21.0,1997.0,1,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,228,Gunnhildur Yrsa Jónsdóttir,is ISL,MF,Utah,30.0,1988.0,24,19,1795.0,1.0,4.0,0.0,0.0,1.0,0.0
2019,229,Shelina Zadorsky,ca CAN,DF,Orlando,26.0,1992.0,16,16,1440.0,1.0,0.0,0.0,0.0,1.0,0.0
2019,230,McCall Zerboni,us USA,MF,North Carolina,32.0,1986.0,22,19,1670.0,0.0,1.0,0.0,0.0,3.0,0.0
