season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,goals_conceded_outside_box,unsuccessful_long_passes,attempts_from_set_pieces,unsuccessful_dribbles,total_clearances,ground_duels_lost,key_passes_attempt_assists,aerial_duels_lost,corners_taken_incl_short_corners,unsuccessful_crosses_corners,times_tackled,putthrough_blocked_distribution_won,unsuccessful_launches,time_played,unsuccessful_corners_into_box,touches,left_foot_goals,successful_passes_opposition_half,offsides,blocks,clean_sheets,total_unsuccessful_passes_excl_crosses_corners,unsuccessful_short_passes,duels,total_tackles,shots_off_target_inc_woodwork,goals_conceded_inside_box,successful_long_passes,goals_from_inside_box,substitute_on,foul_attempted_tackle,penalty_goals_conceded,shots_on_target_inc_goals,successful_dribbles,total_touches_in_opposition_box,successful_crosses_open_play,total_passes,leftside_passes,total_fouls_won,unsuccessful_passes_own_half,successful_lay_offs,total_shots,open_play_passes,ground_duels,rightside_passes,handballs_conceded,interceptions,forward_passes,total_fouls_conceded,appearances,putthrough_blocked_distribution,duels_won,successful_open_play_passes,successful_corners_into_box,recoveries,successful_crosses_corners,tackles_lost,aerial_duels,blocked_shots,successful_passes_own_half,unsuccessful_crosses_open_play,starts,overruns,aerial_duels_won,throw_ins_to_own_player,successful_short_passes,corners_won,duels_lost,substitute_off,index,unsuccessful_passes_opposition_half,backward_passes,ground_duels_won,total_successful_passes_excl_crosses_corners,total_losses_of_possession,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,throw_ins_to_opposition_player,successful_launches,unsuccessful_lay_offs,headed_goals,total_red_cards,goals_from_outside_box,right_foot_goals,goal_assists,through_balls,straight_red_cards,assists_intentional,foul_won_penalty,saves_made_caught,goal_kicks,catches,gk_successful_distribution,gk_unsuccessful_distribution,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_parried,saves_made,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_conceded,own_goal_scored,goalkeeper_smother,punches,drops,crosses_not_claimed,penalties_faced,penalties_taken,penalty_goals,clearances_off_the_line,red_cards_2nd_yellow,penalties_off_target,last_man_tackle,second_goal_assists,penalties_saved,saves_from_penalty,other_goals,last_player_tackle,set_pieces_goals
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::144dbd486f6847edb0164f392e656aac,opta:Player:4tnm3hxzav142ow867jwcozkk,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Taylor,Malham,T. Malham,Midfielder,USA,32,3,,USA,187,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,3,217,0,0,0,0,0,0,2,0,0,0,0,0,66,80,8,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,,2,4,3,,2,,2,2,2,5,217,,151,,37,,1,,23,17,13,2,,8,2,,1,,,,2,,,113,40,,9,,,111,7,5,,,51,,3,3,8,88,,20,,,6,,53,2,2,,4,16,88,,5,1,10,16,17,4,90,31,,,0,True,0,0,0,0,115,0,0,2,31,2,8,2,0,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::fdc322f486b94e3a9043aee47c3daf93,opta:Player:aqihfnhadzdmi7i5bjfnphqms,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Nealy,Martin,N. Martin,Defender,USA,14,2,,USA,58,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,18,1352,0,1,2,0,0,1,20,18,17,1,3,0,56,77,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,,3,20,42,3,24,,5,15,13,9,1352,,861,,226,1,6,2,145,121,143,25,2,15,18,,2,9,,,5,12,,607,125,17,55,4,2,597,88,153,3,23,235,18,18,32,77,452,,117,,5,55,1,236,5,16,,31,31,444,3,66,7,10,95,94,46,462,226,,,0,True,0,0,0,0,612,0,0.07,18,226,5,42,18,0,True,32,,2,,,,,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::954ee6ec5efb4fbdb3bbff6fed8efe0c,opta:Player:6x5f13ghtvbdhcf7f9sct54dm,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Brianna,Martinez,B. Martinez,Defender,USA,32,2,,USA,236,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,8,49,0,0,0,0,0,0,1,2,1,0,0,0,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,6,2,2,3,,4,,2,2,49,,72,,16,,,,12,8,11,3,,,4,,8,1,,,1,2,1,34,7,1,1,,,33,7,2,,4,20,2,8,3,6,21,,6,1,2,4,,7,4,,,1,7,18,,5,,10,15,5,5,22,23,,,0,True,0,0,0,0,39,1,0,4,23,5,8,4,0,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::bb0103a05e5f49418ff33df52b8b71b9,opta:Player:90bm7jsl7sjqiel7u2tv0vgq2,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Manaka,Matsukubo,M. Matsukubo,Midfielder,Japan,34,3,,JPN,149,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,7,544,1,1,9,0,5,1,7,5,10,1,2,0,75,76,8,1.32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,2,2,21,2,1,1,4,11,8,1,544,,315,1,99,1,1,,54,51,54,13,4,8,2,1,,5,1,5,6,15,,223,57,10,18,9,9,222,50,39,,3,62,5,7,13,32,168,,30,,6,4,1,70,4,7,,3,1,167,1,22,6,10,40,65,29,169,86,0,1,0,True,0,0,0,0,227,0,0.17,2,86,4,5,2,0,True,,,2,,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::b75a67d243bf42b1bd2ab3b6114c4518,opta:Player:5tv4la0or9dxgp7x5vbxs94vd,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Cheyna,Matthews,C. Matthews,Forward,Jamaica,41,4,,JAM,207,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,14,389,1,1,5,0,2,1,6,13,8,3,1,0,0,,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,9,1,38,4,10,,6,21,8,1,389,,188,,36,3,1,,26,24,80,11,3,12,2,1,11,8,1,2,10,21,,81,18,8,8,1,5,74,67,15,1,4,22,13,14,13,32,50,,17,,5,13,2,19,6,3,,3,3,53,6,48,3,10,24,26,29,55,71,1,0,0,True,0,0,0,0,81,0,0.23,2,71,0,4,2,0,True,1,,,,,,1,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::316ed7e7e2a243949a4ab1ca573e2972,opta:Player:9tsvck33mdt24svja4clmf2tw,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Addison Taylor,McCain,A. McCain,Midfielder,USA,13,3,,USA,264,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,,,,,1,1,,1,,4,,1,,,,1,1,1,,,,,,1,,,,,,,2,1,,,,,2,1,,,,1,,1,1,,1,,1,,,,,,,,,,,1,,1,,10,1,,,1,2,,,0,True,0,0,0,0,2,0,0,0,2,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::169fa964031141e98831884983375011,opta:Player:6h8t7apz5vzk0pjxo8hbbkfhm,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Savannah,McCaskill,S. McCaskill,Midfielder,USA,21,3,,USA,23,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,23,1962,4,3,34,0,18,3,17,17,41,14,5,0,0,,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,1,21,9,83,33,29,34,75,57,19,9,1962,22,1341,,450,14,2,2,276,227,212,21,16,22,50,4,,7,5,18,19,70,8,898,146,41,39,20,34,841,163,196,4,4,359,17,23,59,100,568,4,104,15,4,49,5,187,46,23,1,20,18,572,27,112,7,10,312,197,80,622,485,3,1,1,True,0,0,0,0,898,8,0.14,50,485,0,99,50,0,True,3,2,4,,,,3,3,13,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::47a580b9d9a64b508d4edde164580fb4,opta:Player:apl8fpqij3o30f21vh2tthe22,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Phoebe,McClernon,P. McClernon,Defender,USA,21,2,,USA,103,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,12,974,0,1,1,0,0,1,20,11,7,0,2,0,57,79,9,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48,,4,34,37,5,6,,5,10,13,18,974,,644,,127,,4,5,92,44,86,27,1,9,33,,1,6,1,,1,3,2,422,68,7,31,,1,414,72,125,1,19,190,11,12,17,43,323,,76,3,7,14,,206,4,11,,8,40,297,,43,3,10,66,39,35,330,142,,,0,True,0,0,0,0,429,2,0.09,33,142,7,81,33,0,True,18,5,,,,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::521bad7c3a2f49a185c968f9206da5b8,opta:Player:3cyj9a2fjtx4xd0bqdh6g3azu,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Haley,McCutcheon,H. McCutcheon,Defender,USA,2,2,,USA,36,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,22,1955,1,0,10,0,4,0,33,18,8,0,3,0,62,71,28,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,,12,55,64,15,22,,31,28,24,27,1955,,1252,,247,,10,7,212,155,206,58,6,26,15,1,,11,3,4,17,29,9,716,182,8,77,2,10,703,147,56,1,18,329,18,22,57,120,492,,132,9,25,59,6,266,31,22,2,37,154,489,14,86,2,10,166,149,83,504,325,0,1,1,True,0,0,0,0,756,9,0,15,325,40,72,15,0,True,30,7,,1,,,,,2,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::27adde6bc4e540c5959718f7e27a1c5e,opta:Player:2qqged8hw4lzh6u8r81kc22fp,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Jess,McDonald,J. McDonald,Forward,USA,14,4,,USA,215,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,4,255,0,0,4,0,1,0,1,0,1,2,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,2,11,2,4,,5,5,3,,255,,116,,17,2,,,28,25,27,3,3,4,,,,,,1,2,15,,64,5,1,9,3,4,64,17,24,,,23,,4,5,12,36,,9,,2,10,,19,5,4,,6,12,36,5,15,4,10,24,12,6,36,48,,,0,True,0,0,0,0,64,0,0,0,48,0,3,0,0,True,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::75b2aac187ab4582adffc92012a56c2f,opta:Player:4k07l37stzuilt7yv04j81kkq,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Tegan Ann,McGrady,T. McGrady,Defender,USA,29,2,,USA,292,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::28fc705601404c39bf14420caeec6668,opta:Player:27dktxivmcqmi1lkz1vs49qi2,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Tara,McKeown,T. McKeown,Defender,USA,9,2,,USA,14,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,21,1833,1,1,15,0,3,1,19,17,10,0,4,0,55,78,27,1.33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120,,1,110,35,5,34,,3,9,8,55,1833,,1336,,266,,19,3,229,109,158,28,12,24,62,1,,9,5,3,8,49,,1030,363,10,83,2,15,1004,81,198,2,35,426,17,21,20,89,780,,145,,9,77,4,535,3,21,,43,1,739,1,69,2,10,149,43,46,801,257,0,1,1,True,0,0,0,0,1033,0,0.05,62,257,3,182,62,0,True,,9,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::cafe0fb40c194bfd95bebea739443cd7,opta:Player:6p2318moul9op4hmigk1xbaw9,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Kristen,McNabb,K. McNabb,Defender,USA,14,2,,USA,80,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,14,1170,1,0,4,0,1,0,16,10,6,1,4,0,37,67,15,1.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,,5,24,28,4,15,4,18,13,5,22,1170,3,834,1,115,1,6,5,167,115,86,27,3,14,20,,1,6,2,1,1,9,6,497,18,6,66,,4,479,62,115,,12,258,10,14,31,43,315,1,80,7,11,24,2,222,13,13,,9,137,310,5,43,1,10,119,106,34,330,243,1,0,0,True,0,0,0,0,522,6,0,20,243,25,72,20,0,True,29,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::d07feb8cd7c94d03b741e2326515241f,opta:Player:f5belq8ns6bvom52sbhby6d5g,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Paige,Metayer,P. Metayer,Midfielder,USA,26,3,,USA,68,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,21,1847,3,1,15,0,7,1,24,12,7,0,0,1,49,68,28,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,,18,42,74,18,46,,15,38,29,11,1847,,927,,230,,8,3,182,148,243,50,8,25,14,3,,5,4,7,21,48,2,562,97,7,51,1,15,562,152,115,,21,252,12,21,48,123,380,,135,2,26,91,4,152,15,21,2,45,1,366,8,120,6,10,146,98,78,380,278,2,1,0,True,0,0,0,0,579,2,0.05,14,278,17,48,14,0,True,,3,,3,1,,,1,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::3d7fa6dd511f4628bc8d8784ab7574fd,opta:Player:57nmefeij6bg2ltvoqmqb7nbp,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Cassie,Miller,C. Miller,Goalkeeper,USA,38,1,,USA,122,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,10,900,0,0,0,0,0,0,0,0,2,0,1,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,,,8,,,,,,,,26,900,,428,,12,,,4,99,6,8,,,12,75,,,,2,,,,,318,67,2,49,,,166,2,82,,,169,,10,,8,135,,98,,,6,,207,,10,,6,,144,,,,10,50,,2,219,101,,,0,True,0,0,0,0,318,0,0,75,101,0,168,75,0,True,,11,,,,,,,,,,,1,83,25,108,18,15,14,7,30,,,,,,,,,,1,4,,,2,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::2b1dd3812dc04c7c8f3cdd0b7bae1d4f,opta:Player:7hrw0exutge376ai2uf6frw4q,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Lauren,Milliet,L. Milliet,Midfielder,USA,2,3,,USA,38,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,22,1980,0,2,3,0,3,2,30,13,49,3,2,0,50,76,24,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,,14,49,53,17,8,,46,27,17,9,1980,,1286,,281,3,5,6,175,130,174,42,,23,22,,,8,3,3,14,16,18,712,173,49,57,,3,699,158,37,1,35,422,13,22,31,113,527,,201,18,12,16,2,274,46,22,3,8,161,515,9,61,,10,164,80,105,537,320,,,0,True,0,0,0,0,776,18,0.09,22,320,64,67,22,0,True,30,4,,,,,,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::9088cd3919ae4facb366b7f4cf1ca493,opta:Player:b8xa1whpr8m3e5zbziz9e91bd,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Narumi,Miura,N. Miura,Midfielder,Japan,6,3,,JPN,13,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,23,1976,1,3,14,0,6,3,44,24,19,3,0,0,6,86,22,1.0,76,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,8,19,86,24,14,76,65,36,20,10,1976,42,1474,,467,3,7,8,149,124,208,72,8,21,37,1,,17,3,6,16,32,3,1048,269,19,53,24,14,1009,193,258,1,28,277,24,23,50,108,867,19,162,25,28,15,4,457,14,23,,1,6,862,9,100,8,10,161,244,107,899,296,1,0,0,True,0,0,0,0,1135,3,0.14,37,296,87,62,37,0,True,,4,,,,,1,3,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::2d5220ee0bf441808654b13a78437aec,opta:Player:9hs0hutntgdjklszqisxozend,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Megan,Montefusco,M. Montefusco,Defender,USA,5,2,,USA,62,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,15,1102,0,0,2,0,1,0,13,6,4,0,3,0,44,82,15,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,,1,33,18,1,14,,1,4,3,16,1102,,685,,168,,5,4,106,64,64,16,1,13,53,,3,2,1,1,1,4,,581,201,4,43,,2,559,39,62,,17,282,6,15,6,32,455,,71,,3,25,,307,,12,,11,2,422,,32,,10,64,36,21,475,118,,,0,True,0,0,0,0,582,0,0,53,118,1,95,53,0,True,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::15cbd2b4b39042eeb04d03affb712899,opta:Player:7e8f4kfwcucaj4239xz0rai1h,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Anna,Moorhouse,A. Moorhouse,Goalkeeper,England,1,1,,ENG,9,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,19,1623,0,0,0,0,0,0,0,1,2,0,0,1,100,68,22,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,177,,,18,2,1,,,,,1,35,1623,,765,,46,,,7,186,9,10,,,20,115,,,1,2,,1,,,573,125,2,90,,,356,6,130,,,318,1,19,2,8,261,,172,,,4,,341,,19,,4,,272,,2,,10,96,,4,387,187,,,0,True,0,0,0,0,573,0,0,115,187,0,292,115,0,True,,12,,,1,,,,,1,,,6,118,19,152,34,43,29,19,72,72,0,39,18,0,0,True,,1,2,6,4,,3,,,,,,,,1,1,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::50c9a46e9b1046f38b892507dfffd350,opta:Player:l28lqh3f3ojx6kk2wvvq6nyt,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Alex,Morgan,A. Morgan,Forward,USA,13,4,,USA,93,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,19,1629,7,5,49,0,29,5,9,26,24,19,1,0,0,,14,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,19,20,73,14,36,,11,30,16,7,1629,,751,4,178,19,2,5,165,150,220,21,20,11,6,6,,8,2,29,13,89,2,456,93,24,26,13,49,440,131,93,3,16,158,26,19,37,111,275,,62,2,12,89,13,115,11,19,2,53,8,285,13,109,5,10,150,112,58,291,255,4,3,3,True,0,0,0,0,456,2,0.28,6,255,0,21,6,0,True,,,,1,,1,2,5,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::df726efdf4734dd78215814f4aa32805,opta:Player:22kgs49ue1yhg6th36t9rhuz8,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Maliah,Morris,M. Morris,Forward,USA,36,4,,USA,293,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::d3604565414e47e4a33ee030ee97ea87,opta:Player:60chmlqn8mnkqevlxtrou3cyy,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Kayla,Morrison,K. Morrison,Defender,Australia,48,2,,AUS,294,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::e36d5228fd7541d394bb2df04fded14f,opta:Player:7izc8t071mkrrgvptdjru467e,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Olivia,Moultrie,O. Moultrie,Midfielder,USA,13,3,,USA,97,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,22,1205,2,3,24,0,13,3,16,8,8,4,1,0,40,82,18,1.34,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,15,6,61,17,21,9,12,33,14,2,1205,4,662,2,203,4,2,,82,69,149,28,11,16,16,1,10,4,1,13,17,41,2,433,125,8,17,5,24,423,114,77,,4,125,8,22,21,67,342,4,82,6,12,35,14,154,4,12,4,14,5,335,8,82,8,10,77,106,53,351,154,1,1,0,True,0,0,0,0,451,2,0.22,16,154,18,29,16,0,True,,,1,,,1,,3,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
