season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,source_category_general,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,aerial_duels,aerial_duels_lost,aerial_duels_won,appearances,backward_passes,blocked_shots,carries,clean_sheets,corners_taken_incl_short_corners,corners_won,duels,duels_lost,duels_won,final_third_touches,forward_passes,foul_attempted_tackle,goals_conceded_inside_box,goals_conceded_outside_box,goals_openplay,goals_from_inside_box,ground_duels,ground_duels_lost,ground_duels_won,handballs_conceded,interceptions,key_passes_attempt_assists,leftside_passes,offsides,open_play_passes,penalties_taken,penalty_goals_conceded,progressive_carries,putthrough_blocked_distribution,putthrough_blocked_distribution_won,recoveries,right_foot_goals,rightside_passes,shots_created,shots_on_target_inc_goals,starts,substitute_off,substitute_on,successful_crosses_corners,successful_crosses_open_play,successful_dribbles,successful_launches,successful_lay_offs,successful_long_passes,successful_open_play_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,tackles_lost,throw_ins_to_own_player,time_played,times_tackled,total_big_chances_created,total_big_chances_missed,total_clearances,total_fouls_conceded,total_fouls_won,total_losses_of_possession,total_passes,total_shots,total_successful_passes_excl_crosses_corners,total_tackles,total_touches_in_opposition_box,total_unsuccessful_passes_excl_crosses_corners,touches,unsuccessful_crosses_corners,unsuccessful_crosses_open_play,unsuccessful_dribbles,unsuccessful_launches,unsuccessful_long_passes,unsuccessful_passes_opposition_half,unsuccessful_passes_own_half,unsuccessful_short_passes,unsuccessful_lay_offs,home_goals,away_goals,winning_goal,left_foot_goals,total_big_chances_scored,assists_intentional,blocks,gk_successful_distribution,goal_assists,goal_kicks,overruns,shots_off_target_inc_woodwork,successful_corners_into_box,throw_ins_to_opposition_player,unsuccessful_corners_into_box,total_red_cards,straight_red_cards,red_cards_2nd_yellow,foul_won_penalty,through_balls,clearances_off_the_line,gk_unsuccessful_distribution,penalty_goals,attempts_from_set_pieces,catches,drops,goalkeeper_smother,penalties_faced,punches,saves_made,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_caught,saves_made_parried,total_big_chances_saved,goals_from_outside_box,last_player_tackle,penalties_conceded,headed_goals,own_goal_scored,second_goal_assists,penalties_saved,saves_from_penalty,direct_setpiece_goals,set_pieces_goals,other_goals,source_category_passing,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_defending,tackle,tackle_percentage,interception,headed_duel,source_category_goalkeeping,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::0be30b0d97e24aa39d443c4436a4c2a1,opta:Player:6wpx1a2wehksajgej1us7wqok,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Uno,Shiragaki,U. Shiragaki,Defender,Japan,,2,,JPN,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,True,9,725,0,0,3,0,1,0,10,8,6,2,2,0,0,85.0,11,1.37,0,0,0,0,0,0,0.2044,-0.2044,66.67,58.06,56.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,10.0,13.0,9.0,30.0,1.0,61.0,2.0,,,62.0,26.0,36.0,32.0,209.0,3.0,11.0,,,,39.0,16.0,23.0,,9.0,,164.0,2.0,431.0,,,34.0,5.0,3.0,33.0,,36.0,,1.0,8.0,1.0,1.0,,,2.0,4.0,,20.0,363.0,169.0,201.0,350.0,5.0,4.0,725.0,2.0,,,33.0,8.0,6.0,81.0,439.0,3.0,370.0,15.0,7.0,69.0,547.0,3.0,3.0,1.0,16.0,27.0,45.0,27.0,42.0,,,,0.0,,,,11.0,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,0,0,370,0,442,0,0.0,20,81,3,47,20,0,True,10,67,9,23,True,0,0,43,33,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::0d2b0629ed6b43b8ae5e01f2d88fa515,opta:Player:ejnchs99plocbhm7txy6r3s9h,nwsl::Football_Team::d2d8efe548734dfd8bc667b5a52a079a,Boston Legacy,Bianca,St-Georges,B. St-Georges,Forward,Canada,23,4,,CAN,,opta:Team:2yppf5jwqllc49s0qkbkchvkk,Boston Legacy,BOS,Boston Legacy,US,True,9,660,1,0,4,1,2,0,12,16,10,0,1,2,0,72.0,10,1.36,0,0,0,0,0,0,1.1355,-0.1355,50.0,60.53,80.0,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,4.0,9.0,30.0,2.0,107.0,,,5.0,76.0,30.0,46.0,110.0,167.0,8.0,8.0,2.0,1.0,1.0,71.0,29.0,42.0,1.0,15.0,6.0,102.0,,316.0,,2.0,56.0,18.0,6.0,51.0,,36.0,6.0,2.0,8.0,,1.0,4.0,4.0,8.0,2.0,1.0,27.0,225.0,103.0,141.0,213.0,12.0,65.0,660.0,6.0,1.0,,24.0,16.0,10.0,150.0,335.0,4.0,240.0,24.0,5.0,95.0,570.0,11.0,11.0,3.0,14.0,25.0,71.0,35.0,70.0,,1.0,0.0,1.0,1.0,1.0,,,9.0,,9.0,2.0,2.0,,20.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,240,0,350,4,0.0,27,150,15,52,27,0,True,12,50,15,5,True,0,0,52,24,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::0e4a7272e4b34cc8977c9623a1a09bf1,opta:Player:da2c3l9xeixo7o6byjutpgn4k,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Caiya,Hanks,C. Hanks,Forward,USA,7,4,,USA,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::0faee2ad9e40492cbb9336bcbf79d651,opta:Player:2btfn8hbssn0dnszgyll1gopg,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Pietra,Tordin,P. Tordin,Forward,USA,19,4,,USA,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,True,12,887,3,4,14,7,5,4,15,13,12,2,1,0,0,67.0,9,0.91,10,0,1,0,0,0,3.3516,-0.3516,75.0,47.75,66.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,7.0,14.0,12.0,46.0,3.0,58.0,1.0,10.0,7.0,111.0,58.0,53.0,147.0,75.0,10.0,9.0,,1.0,3.0,90.0,51.0,39.0,,5.0,15.0,45.0,2.0,206.0,,,26.0,14.0,9.0,33.0,,50.0,19.0,5.0,11.0,8.0,1.0,7.0,2.0,7.0,1.0,6.0,6.0,135.0,98.0,53.0,138.0,5.0,2.0,887.0,28.0,8.0,3.0,8.0,13.0,12.0,140.0,216.0,14.0,144.0,20.0,28.0,72.0,393.0,8.0,1.0,10.0,1.0,6.0,67.0,13.0,66.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,,9.0,5.0,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,True,0,0,144,0,231,2,0.41,6,140,15,12,6,0,True,15,75,5,21,True,0,0,50,8,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::0fc6e8c0cd724c14b06c64c27c8331e6,opta:Player:94j0ci5rtwvr8nlrr32cfg9d6,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Cece,Delzer,C. Delzer,Forward,USA,5,4,,USA,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,True,10,678,0,2,9,2,5,2,6,10,2,6,0,0,0,69.0,7,0.93,0,0,0,0,0,0,1.6876,-1.6876,37.5,39.51,71.43,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0,5.0,10.0,34.0,4.0,61.0,,,10.0,81.0,49.0,32.0,156.0,39.0,7.0,5.0,2.0,,,74.0,47.0,27.0,,2.0,12.0,46.0,6.0,144.0,,,35.0,16.0,8.0,28.0,,25.0,14.0,5.0,8.0,5.0,2.0,1.0,1.0,9.0,,8.0,2.0,99.0,73.0,27.0,97.0,10.0,1.0,678.0,31.0,4.0,3.0,3.0,10.0,2.0,104.0,144.0,9.0,99.0,16.0,35.0,45.0,278.0,4.0,4.0,19.0,,1.0,41.0,8.0,44.0,2.0,,,0.0,,,2.0,,,2.0,,2.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,99,0,149,1,0.27,2,104,5,3,2,0,True,6,38,2,7,True,0,0,67,3,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::0fd2f43637c941a58f9944a3f2649538,opta:Player:39jb2vzpuxxfhrr0px7tlk991,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Nádia Filipa,Gomes Coelho,Nádia Gomes,Forward,Portugal,11,4,,PRT,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,True,8,623,1,0,7,1,4,0,6,9,3,3,2,0,0,72.0,12,1.73,0,0,0,0,0,0,1.2731,-0.2731,46.15,41.54,58.82,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,7.0,10.0,8.0,36.0,1.0,45.0,,,4.0,65.0,38.0,27.0,99.0,64.0,7.0,11.0,1.0,1.0,1.0,48.0,31.0,17.0,1.0,5.0,4.0,33.0,3.0,171.0,,1.0,26.0,20.0,13.0,34.0,,43.0,4.0,4.0,7.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,122.0,64.0,62.0,124.0,7.0,14.0,623.0,17.0,,2.0,7.0,9.0,3.0,106.0,176.0,7.0,125.0,13.0,20.0,51.0,314.0,11.0,11.0,6.0,2.0,9.0,44.0,18.0,42.0,,1.0,0.0,0.0,1.0,1.0,,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,125,0,188,1,0.0,1,106,12,10,1,0,True,6,46,5,17,True,0,0,10,7,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::0ff461d4b7864e4387af66c2fdaa3710,opta:Player:31yxoo15eztnf39r45e6hy1g5,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Leicy,Santos,L. Santos,Midfielder,Colombia,10,3,,COL,,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,True,10,792,3,2,15,5,10,2,15,3,16,1,0,0,0,78.0,8,0.91,27,0,1,0,0,0,3.0093,-0.0093,65.22,58.33,33.33,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,6.0,3.0,10.0,115.0,5.0,90.0,4.0,27.0,3.0,96.0,40.0,56.0,261.0,149.0,1.0,7.0,1.0,2.0,3.0,87.0,34.0,53.0,1.0,4.0,10.0,77.0,1.0,404.0,,,32.0,19.0,7.0,71.0,2.0,87.0,12.0,10.0,9.0,3.0,1.0,6.0,1.0,14.0,1.0,7.0,11.0,309.0,234.0,104.0,321.0,8.0,2.0,792.0,26.0,4.0,3.0,1.0,3.0,16.0,166.0,428.0,15.0,332.0,23.0,28.0,96.0,608.0,24.0,14.0,5.0,6.0,14.0,99.0,21.0,82.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,2.0,,,5.0,6.0,,9.0,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,0,0,332,0,459,1,0.23,11,166,31,25,11,0,True,15,65,4,9,True,0,0,44,1,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::10444fea4ff6483da41b77457cf2cbac,opta:Player:vaw0swh9q18mglmk683bauzu,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Mandy,McGlynn,M. McGlynn,Goalkeeper,USA,1,1,,USA,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,True,6,458,0,0,0,0,0,0,0,0,1,0,0,0,0,74.0,2,0.39,0,0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,1.0,6.0,,,22.0,3.0,,,2.0,,2.0,,127.0,,1.0,1.0,,,1.0,,1.0,,,1.0,52.0,,192.0,,,14.0,1.0,,45.0,,53.0,1.0,,5.0,,1.0,,,,16.0,,50.0,150.0,25.0,145.0,120.0,,,458.0,,1.0,,11.0,,1.0,63.0,232.0,,170.0,,,62.0,278.0,,,,23.0,60.0,39.0,23.0,2.0,,,,0.0,,,,,21.0,,17.0,,,,,,,,,,,,11.0,,,5.0,2.0,2.0,,9.0,10.0,6.0,3.0,,3.0,3.0,,,,,,,,,,,,True,0,0,170,0,232,0,0.0,50,63,0,110,50,0,True,0,0,0,1,True,10,0,45,11,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::10b990f3432f4383891922232cca020a,opta:Player:aat1vixi4qu8bmxtw45maqytx,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Lisa,Boattin,L. Boattin,Defender,Italy,27,2,,ITA,,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,True,8,427,0,0,3,0,2,0,9,5,7,0,0,0,0,75.0,6,1.26,5,0,1,0,0,0,0.1545,-0.1545,69.23,58.7,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.0,8.0,27.0,1.0,38.0,,5.0,1.0,46.0,19.0,27.0,76.0,70.0,4.0,6.0,,,,42.0,17.0,25.0,,7.0,6.0,4.0,,156.0,,1.0,20.0,18.0,8.0,29.0,,61.0,6.0,2.0,5.0,4.0,3.0,3.0,,5.0,4.0,1.0,8.0,114.0,56.0,67.0,112.0,4.0,39.0,427.0,8.0,,,18.0,5.0,7.0,75.0,162.0,3.0,120.0,13.0,8.0,42.0,314.0,10.0,5.0,5.0,7.0,15.0,43.0,9.0,27.0,,,,0.0,,,,2.0,,,,3.0,1.0,3.0,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,0,0,120,0,175,0,0.0,8,75,13,23,8,0,True,9,69,7,4,True,0,0,35,18,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::10da6024c1af4c84bf37b25a641f0866,opta:Player:bngif4yqa0asu77nptsb06n10,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Riley,Tiernan,R. Tiernan,Forward,USA,33,4,,USA,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,True,9,636,1,0,5,1,2,0,4,13,1,1,0,0,0,80.0,9,1.27,0,0,0,0,0,0,1.2199,-0.2199,57.14,26.67,50.0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.0,3.0,9.0,43.0,3.0,57.0,1.0,,2.0,60.0,44.0,16.0,95.0,27.0,9.0,9.0,,1.0,1.0,54.0,41.0,13.0,,6.0,5.0,10.0,1.0,107.0,,,29.0,3.0,1.0,20.0,1.0,28.0,5.0,2.0,8.0,6.0,1.0,2.0,2.0,5.0,1.0,,2.0,85.0,60.0,28.0,84.0,3.0,,636.0,24.0,1.0,,5.0,13.0,1.0,72.0,108.0,5.0,86.0,7.0,19.0,22.0,210.0,9.0,8.0,5.0,2.0,3.0,26.0,5.0,19.0,2.0,1.0,0.0,1.0,,1.0,,2.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,86,0,119,2,0.0,2,72,11,5,2,0,True,4,57,6,6,True,0,0,40,5,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::1268d947a78745e2b8b6781630220406,opta:Player:bcliy6oxtz7380e9cyr38dj4k,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Jordan,Fusco,J. Fusco,Midfielder,USA,28,3,,USA,,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,True,6,31,0,0,0,0,0,0,1,2,1,0,0,0,0,77.0,0,0.0,0,0,0,0,0,0,0.0,0.0,50.0,44.44,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,6.0,3.0,,7.0,,,,9.0,5.0,4.0,5.0,3.0,2.0,,,,,7.0,4.0,3.0,,1.0,1.0,5.0,,13.0,,,5.0,,,2.0,,2.0,1.0,,,,6.0,,,,,,1.0,10.0,6.0,4.0,9.0,1.0,,31.0,2.0,1.0,,,2.0,1.0,5.0,13.0,,10.0,2.0,,3.0,20.0,,,1.0,,,3.0,,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,10,0,13,0,0.0,1,5,0,1,1,0,True,1,50,1,2,True,0,0,100,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::12f3080c7af74e8bb619ae361ba8593f,opta:Player:6fck9n45uzje7703u87aq1xm2,nwsl::Football_Team::cbfcacbef5bc4a278442c00926ac9ebc,Denver Summit,Ayo,Oke,A. Oke,Defender,USA,7,2,,USA,,opta:Team:b6ztd03z31b0yfcae0qovefpw,Denver,DEN,Denver Summit,US,True,9,544,0,1,2,1,1,1,3,9,11,0,2,0,0,75.0,11,1.82,0,0,0,0,0,0,0.4491,-0.4491,50.0,45.1,16.67,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.0,1.0,9.0,29.0,2.0,72.0,,,8.0,51.0,28.0,23.0,103.0,69.0,4.0,11.0,,,,45.0,23.0,22.0,1.0,9.0,6.0,63.0,,171.0,,2.0,48.0,14.0,6.0,22.0,,12.0,7.0,1.0,6.0,5.0,3.0,3.0,3.0,5.0,1.0,1.0,5.0,127.0,76.0,56.0,124.0,3.0,31.0,544.0,14.0,1.0,1.0,5.0,9.0,11.0,100.0,173.0,2.0,129.0,6.0,13.0,44.0,319.0,12.0,12.0,7.0,3.0,13.0,49.0,7.0,31.0,,,,0.0,,,1.0,1.0,,1.0,,,1.0,,16.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,0,0,129,0,188,3,0.17,5,100,15,18,5,0,True,3,50,9,6,True,0,1,28,5,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::133304d476e84b6cbc5409243d94af4a,opta:Player:8q0rkr3gz7hz1ssdx3fkro0a2,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Taylor,Flint,T. Flint,Midfielder,USA,26,3,,USA,,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,True,10,900,2,0,8,2,6,0,16,12,9,0,4,0,0,67.0,19,1.9,0,0,0,2,2,0,2.701,-0.701,69.57,66.98,82.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,7.0,33.0,10.0,36.0,7.0,65.0,,,2.0,106.0,35.0,71.0,48.0,208.0,10.0,15.0,4.0,,2.0,66.0,28.0,38.0,,37.0,6.0,70.0,,394.0,2.0,2.0,21.0,18.0,10.0,64.0,2.0,88.0,6.0,6.0,10.0,,,,,6.0,3.0,7.0,31.0,262.0,129.0,139.0,237.0,7.0,3.0,900.0,10.0,,2.0,65.0,12.0,9.0,158.0,402.0,8.0,268.0,23.0,14.0,134.0,626.0,,,6.0,25.0,52.0,100.0,34.0,82.0,1.0,0.0,2.0,0.0,,2.0,,14.0,,,,,2.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,268,0,402,0,0.0,31,158,0,83,31,0,True,16,70,37,40,True,0,0,37,65,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::137ddc3c3af240c994cfb14956f39872,opta:Player:3jl8cvp50cy5o4pt1u8h4a2cq,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Samantha,Meza,S. Meza,Midfielder,USA,20,3,,USA,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,True,9,787,0,1,3,1,0,1,24,11,7,0,1,0,0,79.0,10,1.14,0,0,0,0,0,0,0.3663,-0.3663,61.54,55.17,48.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,13.0,12.0,9.0,74.0,1.0,118.0,2.0,,,116.0,52.0,64.0,96.0,97.0,7.0,9.0,1.0,,,91.0,39.0,52.0,,17.0,5.0,59.0,,336.0,,,46.0,16.0,9.0,73.0,,108.0,6.0,,9.0,1.0,,1.0,1.0,6.0,2.0,6.0,12.0,262.0,119.0,146.0,252.0,15.0,,787.0,17.0,,,14.0,11.0,7.0,114.0,338.0,3.0,264.0,39.0,5.0,74.0,500.0,7.0,7.0,8.0,4.0,14.0,62.0,19.0,60.0,,,,0.0,,,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,264,0,346,1,0.11,12,114,8,26,12,0,True,24,62,17,25,True,0,0,46,14,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::13f55375d4344a56ab4ae19e39d9342d,opta:Player:56jjwfa02gep01vggqojvfbe2,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Manaka,Hayashi,M. Hayashi,Midfielder,Japan,16,3,,JPN,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,True,10,704,0,0,7,0,3,0,9,9,9,0,2,0,0,80.0,22,2.81,16,0,0,0,0,0,0.3145,-0.3145,60.0,45.9,40.0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,2.0,10.0,51.0,,67.0,,16.0,,61.0,33.0,28.0,84.0,94.0,5.0,21.0,1.0,,,56.0,30.0,26.0,,13.0,4.0,78.0,,273.0,,1.0,25.0,14.0,9.0,40.0,,55.0,4.0,3.0,9.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,10.0,215.0,95.0,130.0,210.0,6.0,,704.0,12.0,,,10.0,9.0,9.0,108.0,278.0,7.0,220.0,15.0,7.0,58.0,432.0,14.0,4.0,3.0,5.0,12.0,46.0,26.0,46.0,1.0,,,0.0,,,,7.0,,,,,4.0,4.0,,10.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,0,0,220,0,297,1,0.0,10,108,19,22,10,0,True,9,60,13,5,True,0,0,45,10,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::13fe7126ee1343a1b20b3c118c2df756,opta:Player:432x2c6elrhcaufoge75cbcwk,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Maiara Carolina,Niehues,Maiara Niehues,Midfielder,Brazil,12,3,,BRA,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,True,8,643,2,0,13,2,5,0,9,14,16,0,0,1,0,64.0,9,1.26,0,0,0,1,1,0,2.3326,-0.3326,69.23,54.81,63.16,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,14.0,24.0,8.0,28.0,8.0,55.0,,,5.0,104.0,47.0,57.0,101.0,63.0,11.0,9.0,,1.0,2.0,66.0,33.0,33.0,1.0,3.0,6.0,41.0,,162.0,1.0,,32.0,15.0,5.0,27.0,2.0,36.0,6.0,5.0,8.0,3.0,,1.0,1.0,4.0,2.0,5.0,5.0,105.0,77.0,30.0,101.0,4.0,,643.0,19.0,,1.0,4.0,14.0,16.0,103.0,168.0,13.0,106.0,13.0,27.0,62.0,289.0,2.0,2.0,12.0,8.0,10.0,57.0,7.0,52.0,,1.0,1.0,0.0,,2.0,,2.0,,,,,8.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,0,0,106,0,171,1,0.0,5,103,3,15,5,0,True,9,69,3,38,True,0,0,33,4,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::144dbd486f6847edb0164f392e656aac,opta:Player:4tnm3hxzav142ow867jwcozkk,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Taylor,Wood,T. Wood,Midfielder,USA,14,3,,USA,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
