season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_won,total_fouls_won,duels,recoveries,unsuccessful_dribbles,unsuccessful_long_passes,total_touches_in_opposition_box,penalty_goals_conceded,unsuccessful_crosses_corners,index,offsides,time_played,foul_won_penalty,aerial_duels,putthrough_blocked_distribution_won,total_successful_passes_excl_crosses_corners,substitute_off,shots_on_target_inc_goals,successful_crosses_corners,ground_duels_lost,forward_passes,ground_duels,successful_passes_opposition_half,goals_conceded_inside_box,unsuccessful_short_passes,foul_attempted_tackle,putthrough_blocked_distribution,unsuccessful_passes_opposition_half,total_shots,unsuccessful_passes_own_half,total_losses_of_possession,leftside_passes,unsuccessful_crosses_open_play,substitute_on,successful_crosses_open_play,backward_passes,tackles_lost,successful_short_passes,successful_open_play_passes,open_play_passes,successful_dribbles,shots_off_target_inc_woodwork,successful_lay_offs,total_passes,unsuccessful_launches,total_tackles,aerial_duels_won,starts,appearances,blocked_shots,times_tackled,duels_lost,total_unsuccessful_passes_excl_crosses_corners,aerial_duels_lost,duels_won,rightside_passes,key_passes_attempt_assists,successful_passes_own_half,touches,interceptions,corners_won,total_fouls_conceded,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,goals_conceded_outside_box,successful_corners_into_box,corners_taken_incl_short_corners,successful_long_passes,unsuccessful_corners_into_box,total_clearances,throw_ins_to_opposition_player,clean_sheets,throw_ins_to_own_player,unsuccessful_lay_offs,through_balls,blocks,successful_launches,right_foot_goals,left_foot_goals,goal_assists,goals_from_inside_box,assists_intentional,handballs_conceded,headed_goals,clearances_off_the_line,own_goal_scored,last_man_tackle,penalties_conceded,attempts_from_set_pieces,saves_made_caught,punches,goalkeeper_smother,saves_made_parried,gk_unsuccessful_distribution,crosses_not_claimed,catches,drops,saves_made,penalties_faced,gk_successful_distribution,saves_made_from_outside_box,saves_made_from_inside_box,penalty_goals,penalties_taken,goals_from_outside_box,set_pieces_goals,penalties_saved,saves_from_penalty,second_goal_assists,goal_kicks,total_red_cards,red_cards_2nd_yellow,other_goals,penalties_off_target,straight_red_cards
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::3064b8e2cdd84f38b8a80e191efb4b81,opta:Player:eign334lrgmok58r89ogpcpp0,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Cheyenne,Shorts,C. Shorts,Defender,USA,34,2,,USA,263,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,10,,1,,,1,1,,,,,,,1,,,,1,,,,,1,,1,,,,1,1,1,,,,1,,,,,1,,,,,,,,1,,2,,,,,,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::57112ee5aa504eba997663b3d7562ffc,opta:Player:4lfk4hy1a6ig3izoq3mgl9zhl,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville FC,Erin Dorothy,Simon,E. Simon,Defender,USA,3,2,,USA,197,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville FC,USA,2,157,0,0,0,0,0,0,0,2,3,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,9,,4,,,,10,,157,,4,1,80,1,,,4,36,8,19,,5,1,1,5,,4,11,35,,,,6,1,73,77,86,,,,89,1,1,3,2,2,,,5,9,1,7,12,1,61,106,2,,2,,,0,True,0,0,0,0,89,0,0,7,11,0,11,7,0,True,,,,7,,6,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::5a6f7e6db998474394142dcde118b954,opta:Player:cfx9wllh2x6ozkvqxusa3sl3p,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Christine,Sinclair,C. Sinclair,Forward,Canada,12,4,,CAN,102,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,16,1064,5,0,21,0,14,0,11,7,6,0,0,0,0,,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,113,56,5,15,53,,5,10,,1064,,46,3,303,9,14,,40,156,67,201,8,95,2,15,89,21,26,168,86,5,3,,83,4,288,300,409,6,7,7,413,4,15,24,13,16,6,26,62,110,22,51,88,20,102,566,2,8,7,3,2,0,True,0,0,0,0,413,0,0,15,168,0,30,15,0,True,1,,,15,,12,,1,1,,4,,,2,2,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::d982a00f0e6148779bfe0269f4c23bc4,opta:Player:avjj62zutjrkaqbl4vur7d9uc,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Bridgette Nicole,Skiba,B. Skiba,Goalkeeper,USA,35,1,,USA,298,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::c0076f9d59514192ab6a1107bfc8493a,opta:Player:706rwdwv4re27svfmlo7na3th,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Abby,Smith,A. Smith,Goalkeeper,USA,35,1,,USA,239,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,7,,7,,,,10,,90,,,,11,,,,1,15,2,3,3,2,,1,4,,5,9,3,,,,,1,6,9,14,,,,20,3,1,,1,1,,,1,9,,1,2,,8,28,,,,,,0,True,0,0,0,0,20,0,0,5,9,0,12,5,0,True,,,,5,,1,,,,,,,2,,,,,,,,,,,,,1,1,,3,1,,,,5,,3,3,2,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::89c6676ce8024165b737f1a59cecb3f0,opta:Player:6z68ej070bws9x17xsmo4c4b9,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Taylor,Smith,T. Smith,Forward,USA,20,4,,USA,62,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,36,2524,4,4,32,0,20,4,36,20,42,6,0,0,0,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,42,270,106,50,30,106,8,42,20,6,2524,,42,26,416,16,20,4,116,228,228,242,56,187,2,54,188,32,71,436,191,40,6,4,116,16,390,396,613,18,12,6,633,10,52,18,30,36,18,76,140,217,24,130,98,20,178,1206,12,14,20,0,4,1,True,0,0,0,0,633,4,0.14,26,436,0,56,26,0,True,14,,2,26,2,15,20,,70,4,6,10,4,2,2,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::4160ad80bc8b4391b514b0f26a7a1e9e,opta:Player:4zf17upqvs93jdphhsykw6m8k,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Sarah,Sodoma,S. Sodoma,Forward,USA,24,4,,USA,299,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::e03d1965093b4a96b068ea2112bdd6ea,opta:Player:70bj6elm2g05zf0tfvbbta2mt,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Havana,Solaun,H. Solaun,Midfielder,Jamaica,6,3,,JAM,250,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,1,30,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,10,,30,,,,5,1,,,,3,1,3,,2,,,2,,,2,2,,1,,2,,5,5,7,,,,7,,,,,1,,,,2,,1,,,2,8,,,,0,0,0,True,0,0,0,0,7,0,0,0,2,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::41bc212c8b704218a9bdd418e016cfe3,opta:Player:9e65qlc7dfjkajyhzhak8sc7p,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Janine,Sonis,J. Sonis,Forward,Canada,16,4,,CAN,111,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,19,896,0,2,17,0,7,2,8,3,7,2,1,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,99,66,17,20,39,,34,10,2,896,,14,8,274,5,7,14,46,124,85,169,11,79,1,23,117,17,16,206,92,32,10,13,98,8,263,270,369,16,10,5,373,8,16,9,9,19,7,34,51,99,5,48,59,16,119,659,7,12,3,,,0,True,0,0,0,0,373,13,0.2,11,206,0,31,11,0,True,1,1,4,11,1,5,4,1,44,2,1,3,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::266288af33ed4b378e529b0cb8957ecf,opta:Player:3aj7p478dcuat6tz8096sq8dl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Emily,Sonnett,E. Sonnett,Defender,USA,6,2,,USA,70,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,10,841,0,0,4,0,0,0,7,11,7,1,1,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,71,81,1,40,12,,2,10,1,841,1,25,,478,,,,21,236,46,111,11,41,6,3,49,4,34,91,174,2,1,,38,6,442,462,541,5,4,,559,17,13,13,9,10,,4,33,81,12,38,111,2,367,682,19,,11,0,0,0,True,0,0,0,0,559,0,0,36,91,0,76,36,0,True,,,,36,,45,,2,3,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::bdf738f813074378b10e977e449699eb,opta:Player:817x7baq69b1tnrtminbjf3zd,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Meredith,Speck,M. Speck,Midfielder,USA,25,3,,USA,98,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,19,909,1,2,5,0,4,2,13,12,10,1,2,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,125,82,7,18,9,2,14,10,1,909,,22,14,338,4,4,4,54,136,103,188,18,81,10,24,87,5,26,171,94,14,10,4,91,17,330,335,434,9,1,2,437,6,30,9,9,19,,25,67,99,13,58,116,8,154,653,9,3,12,1,0,0,True,0,0,0,0,437,4,0.2,8,171,0,26,8,0,True,1,,,8,,7,6,2,25,1,,1,1,,,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::e08dcfa740f9458e8a4b17d0193064ed,opta:Player:f1lymlxr3tdvvvhlv5rixarx1,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Jasmyne,Spencer,J. Spencer,Defender,USA,3,2,,USA,129,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,15,876,0,1,5,0,1,1,24,7,16,3,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,16,122,71,12,32,11,1,15,10,3,876,,6,8,211,6,1,4,45,122,116,94,10,62,4,15,68,5,41,170,117,15,5,4,49,15,204,208,302,16,4,,305,24,39,2,10,15,1,19,49,94,4,73,17,5,121,606,16,2,7,,,0,True,0,0,0,0,305,4,0.1,7,170,0,39,7,0,True,2,,,7,,17,27,1,76,,,5,3,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::09140d97bf314b7193afa990b5f36308,opta:Player:11u4dj0z0p616zx9gsnil66ay,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Sam,Staab,S. Staab,Defender,USA,3,2,,USA,1,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,22,1980,1,1,5,0,3,1,16,18,4,0,5,0,0,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,108,121,2,105,8,2,64,10,,1980,,41,11,1091,,3,23,31,562,67,230,32,114,7,17,202,5,81,341,149,11,,1,81,13,968,1037,1234,3,2,,1310,28,29,21,22,22,1,4,51,219,20,57,518,26,884,1700,28,9,18,1,0,0,True,0,0,0,0,1310,1,0.05,123,341,0,228,123,0,True,1,20,72,123,46,91,39,4,24,,3,19,14,,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::276e44ef02f7437d9f67b21fe024373e,opta:Player:76a1j9n65rfmjjxk1wbrd9afo,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Haleigh,Stackpole,H. Stackpole,Midfielder,USA,15,3,,USA,300,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::6ab00989545c40c7a9821442b499aa8a,opta:Player:97ssez228adiao5teqah0uqc5,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Nikki,Stanton,N. Stanton,Midfielder,USA,7,3,,USA,178,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,14,402,0,0,0,0,0,0,16,11,6,0,1,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,67,34,2,10,2,1,,10,,402,,12,5,112,3,,,26,68,55,65,4,27,4,9,24,,13,52,28,,11,,24,5,107,109,146,2,,,149,5,21,8,3,14,1,9,30,37,4,37,29,3,47,228,11,,11,0,0,0,True,0,0,0,0,149,0,0,5,52,0,15,5,0,True,1,,,5,,8,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::f0b65e91132d452792a90bd80e377f0f,opta:Player:4e2l88qfahs0ey4urydb96e7e,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Ella,Stevens,E. Stevens,Forward,USA,13,4,,USA,153,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,20,783,4,2,15,0,7,2,8,20,10,5,2,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,147,41,17,3,43,,,10,5,783,2,41,11,166,10,7,,68,42,106,87,13,60,9,21,48,15,15,154,47,,10,,86,7,160,148,211,13,8,10,229,2,15,19,10,20,3,49,90,63,22,57,54,5,79,426,3,2,20,1,3,0,True,0,0,0,0,229,0,0.23,6,154,0,9,6,0,True,,,,6,,9,,,,4,1,,,2,,2,4,,4,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::63930b6af7c94ec3bd5980802a154971,opta:Player:7in4ykzbs8p44qy4jrb10p0wl,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Hina,Sugita,H. Sugita,Midfielder,Japan,8,3,,JPN,35,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,23,1855,5,4,20,0,13,4,24,15,26,2,0,0,0,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,26,218,157,29,32,50,,25,10,2,1855,1,36,27,643,4,13,9,90,251,182,386,20,109,9,44,133,20,33,251,188,25,3,9,214,21,628,642,783,21,7,11,784,9,45,12,20,23,1,57,114,141,24,104,131,42,266,1155,25,10,15,1,4,2,True,0,0,0,0,784,9,0.19,15,251,0,47,15,0,True,2,,,15,,21,,5,13,2,5,4,,,5,4,4,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::75a1f211b7f04ffebe4cdd67cd838239,opta:Player:55di6bshvql6q8yo5c0fauw9h,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Andi,Sullivan,A. Sullivan,Midfielder,USA,12,3,,USA,115,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,12,752,1,1,3,0,2,1,7,11,11,0,2,0,0,,15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,69,72,1,27,5,1,4,10,,752,,15,6,274,6,2,5,22,135,54,104,14,58,8,15,56,3,33,112,73,3,2,1,62,7,251,260,340,7,1,4,359,15,14,10,10,12,1,3,27,85,5,42,89,8,175,491,20,1,11,1,0,0,True,0,0,0,0,359,1,0.12,23,112,0,50,23,0,True,1,3,4,23,,17,,,,,,4,2,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::ac8071f0835f4683a80760d805640690,opta:Player:cyu5nlkuebrr5s6r5z98w9uga,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City FC,Allyson Renee,Swaby,A. Swaby,Defender,Jamaica,25,2,,JAM,245,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City FC,US,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,,1,,,,10,,21,,3,,8,,,,1,7,1,4,2,2,,,1,,2,4,3,,2,,,,6,8,11,,,,11,,,2,,2,,,2,3,1,2,1,,4,15,1,,,,,0,True,0,0,0,0,11,0,0,2,4,0,3,2,0,True,,,,2,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::d7d29fcbb1374eb4bda584df8d928547,opta:Player:dkk9sopglpjgnopxcxkn65gid,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Mallory,Swanson,M. Swanson,Forward,USA,9,4,,USA,92,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,17,1367,11,6,53,0,33,6,15,10,28,15,1,0,0,,18,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,28,148,69,19,18,96,,93,10,15,1367,1,4,5,374,6,33,31,53,100,144,274,16,87,4,18,177,53,21,293,91,23,3,8,161,3,354,348,448,45,20,8,479,3,18,1,14,17,12,44,56,105,3,92,127,32,131,908,9,31,10,6,5,5,True,0,0,0,0,479,8,0.4,20,293,0,38,20,0,True,2,19,78,20,51,5,3,3,14,1,4,1,1,9,2,6,8,6,2,,,,,,4,,,,,,,,,,,,,,1,3,3,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::8b7f1c9204e34fc58010e0d9778c064d,opta:Player:1he80t4tdvj86rbvng0956prd,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,María,Sánchez,M. Sánchez,Forward,Mexico,77,4,,MEX,68,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,21,1805,2,4,20,0,7,4,16,13,28,0,3,0,0,,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,28,268,129,57,35,55,3,95,10,,1805,1,45,26,399,10,7,43,124,211,223,290,23,140,6,49,223,20,47,427,75,45,,14,138,16,373,382,548,39,13,4,574,18,32,20,21,21,18,92,149,175,25,119,150,48,152,1140,21,28,13,1,1,0,True,0,0,0,0,574,14,0.2,26,427,0,61,26,0,True,1,25,72,26,39,4,4,3,39,,2,,4,,2,4,1,3,,,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::ad4fa47899504437b18370b4f9023162,opta:Player:5agjvy5cr93c0wzt0uqjn48b8,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Jada,Talley,J. Talley,Forward,USA,,4,,USA,305,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,,1,,,,1,10,,5,,,,,,,,2,,2,,,,1,1,1,,,2,,1,1,,,,0,,,,,,,,,,,1,,1,2,,,,,,,2,,,1,0,0,0,True,0,0,0,0,0,0,0,0,2,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::e41827bc3890453f9e388e03bf59892a,opta:Player:92k3ea1daqrl2ri1jn49v0vyt,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Jodie Lee,Taylor,J. Taylor,Forward,England,14,4,,ENG,192,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,14,560,1,0,9,0,5,0,2,16,9,6,3,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,77,27,6,6,23,1,,10,6,560,,17,8,70,6,5,1,36,33,60,45,3,33,7,11,31,9,8,74,23,,8,1,32,6,69,66,105,7,4,,109,4,8,9,6,14,1,14,44,39,8,33,21,6,26,209,3,3,16,0,1,1,True,0,0,0,0,109,1,0,1,74,0,7,1,0,True,,,,1,,4,,,2,1,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::ba1047bc0edb4afbb45cb133cce90df8,opta:Player:d80r13kh5f6bcpwsy3cka75d5,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City FC,Miriael Géanne,Taylor,M. Taylor,Midfielder,England,35,3,,ENG,191,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City FC,US,11,342,0,0,3,0,2,0,10,4,7,1,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,52,18,3,6,10,,9,10,1,342,1,13,11,73,5,2,3,16,31,39,47,3,31,3,18,35,3,11,68,31,8,6,,34,3,73,73,110,3,1,2,110,1,13,4,5,11,2,8,25,37,9,27,14,4,29,193,3,2,4,,,0,True,0,0,0,0,110,0,0,0,68,0,6,0,0,True,,3,4,,1,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
