season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_lay_offs,successful_launches,right_foot_goals,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_long_passes,putthrough_blocked_distribution_won,shots_off_target_inc_woodwork,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,blocked_shots,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,corners_taken_incl_short_corners,appearances,foul_attempted_tackle,ground_duels,goals_from_outside_box,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,unsuccessful_corners_into_box,handballs_conceded,ground_duels_lost,leftside_passes,goals_from_inside_box,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,unsuccessful_lay_offs,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,gk_successful_distribution,unsuccessful_launches,set_pieces_goals,successful_corners_into_box,blocks,attempts_from_set_pieces,gk_unsuccessful_distribution,penalties_taken,clean_sheets,penalty_goals,penalties_conceded,own_goal_scored,clearances_off_the_line,through_balls,left_foot_goals,assists_intentional,goal_assists,headed_goals,last_man_tackle,saves_made,punches,catches,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,penalties_faced,saves_made_caught,crosses_not_claimed,goalkeeper_smother,drops,penalties_saved,saves_from_penalty,total_red_cards,red_cards_2nd_yellow,foul_won_penalty,other_goals,penalties_off_target,straight_red_cards
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::5d76f50c58f34b00a7bd574b12c70c94,opta:Player:93d5k82qrmjr894k2hp5aril1,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Jess,Fishlock,J. Fishlock,Midfielder,Wales,10,3,,WAL,4,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,16,1390,1,4,24,0,11,4,44,15,17,2,4,0,0,,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1390,9,,7,1,,977,4,127,3,369,79,13,13,2,22,344,363,54,193,1001,1,15,9,668,14,24,272,213,13,230,5,3,107,16,26,52,1269,,16,9,116,,415,24,10,92,11,61,3,17,13,2,151,22,10,,2,37,246,1,706,729,35,,59,10,21,79,True,0,0,0,0,1001,3,0.26,61,344,0,140,61,0,True,,10,,,4,1,,,6,,,,,3,1,4,4,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::479a335bd3ea4a629962c31b95a5e68e,opta:Player:dwgt2vrqew07h65v3rrmqnlyh,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Maureen,Fitzgerald,M. Fitzgerald,Midfielder,USA,27,3,,USA,165,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,3,134,0,0,0,0,0,0,2,2,4,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,134,,1,1,1,,37,,10,,15,2,2,,,1,19,8,4,12,37,2,2,,22,1,,14,3,1,12,,,10,2,2,2,52,,3,1,13,,16,,10,9,,1,,4,1,,15,,,,,5,8,,23,23,2,,6,2,,8,True,0,0,0,0,37,0,0,1,19,0,3,1,0,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e3c84f812bbc4180b2f4521f731a39bc,opta:Player:bt9vsomxz1tjtm3bzp3g7j3s9,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Janelle Kalyn,Flaws,J. Flaws,Forward,USA,0,4,,USA,181,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,1,45,0,0,0,0,0,0,0,1,0,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,45,1,1,,,,10,,4,1,7,,1,,,1,4,1,,4,11,,1,,7,1,,4,1,1,3,1,,,,1,1,17,,1,1,1,,4,2,10,,,,1,,,,2,1,,,,1,2,,7,7,1,,2,,,,True,0,0,0,0,11,1,0,0,4,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::173d0482f17e4cbc93b5505bf0b94184,opta:Player:d82w84zffjd2n73idxx7ujzkl,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Kendall,Fletcher,K. Fletcher,Defender,USA,13,2,,USA,2,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,20,1755,1,0,6,0,3,0,18,7,7,1,1,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1755,33,,,12,,1157,2,71,1,257,85,2,3,2,18,248,726,21,123,1190,2,7,,857,18,6,208,247,4,123,1,11,86,20,8,89,1450,,20,1,46,,528,10,10,46,3,125,1,7,18,,82,79,4,,,18,344,1,954,982,36,,36,3,34,28,True,0,0,0,0,1190,1,0,125,248,0,210,125,0,True,1,33,,,14,,,,7,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::75822cbbd73244348ea0bb074c6323df,opta:Player:auqmc7en5yq4iz13lum48vhzp,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Tessa,Florio-Gavilsky,T. Florio,Forward,USA,19,4,,USA,172,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,3,54,0,0,1,0,0,0,0,2,1,1,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,54,,3,1,1,,26,,5,1,10,3,,1,1,1,8,10,,4,26,,2,,16,1,1,7,5,2,3,,,3,,,4,31,1,3,,3,,10,,10,4,,3,,1,4,,8,1,,,,3,6,,19,19,5,,4,,,,True,0,0,0,0,26,0,0,3,8,0,6,3,0,True,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::52e39cae4da14d58a4da79230ad7c6a9,opta:Player:5e6l7mcepqsbrxl0ev3f01w45,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Leah Lynn Gabriela,Fortune,Leah,Defender,Brazil,,2,,BRA,166,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,3,44,0,1,1,0,0,1,2,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,44,5,3,,1,,33,,2,,12,3,,1,,,24,8,3,11,34,,,,19,1,1,14,7,,9,,2,3,,,6,55,,3,,6,,22,1,10,5,,1,,1,1,,7,,1,,,2,3,,20,20,1,,2,1,,4,True,0,0,0,0,34,0,2.05,1,24,0,4,1,0,True,,3,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e1b3b4ea73244b3a99f2178f68131a36,opta:Player:61seb0k6p2h6sndfxmdpxrtud,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Amanda,Frisbie,A. Frisbie,Defender,USA,7,2,,USA,147,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,3,270,0,0,2,0,0,0,9,1,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,270,11,,,,,73,1,3,,20,7,2,2,,1,56,23,10,24,74,,1,,39,4,2,31,25,1,19,,13,7,3,3,14,133,2,3,1,18,,42,1,10,11,,4,,,1,,20,2,2,2,,8,4,,42,43,2,,9,1,2,10,True,0,0,0,0,74,0,0,4,56,0,11,4,0,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::ac9ef63e324f4f54871ba245ef6eae39,opta:Player:d29d4xtq3ib0nim6keirgdx3p,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Leah Danielle,Galton,L. Galton,Midfielder,England,21,3,,ENG,107,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,14,1022,3,4,16,0,9,4,6,10,8,11,1,0,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,1022,,4,,,,238,10,61,19,116,9,6,7,2,4,169,66,10,71,243,4,10,10,158,13,16,80,66,10,99,2,1,55,10,11,20,426,11,14,8,66,,84,35,10,39,9,5,13,8,11,2,81,6,39,4,2,38,32,3,158,163,15,1,42,4,6,28,True,0,0,0,0,243,13,0.35,5,169,0,14,5,0,True,,4,,6,1,,,,,,,,,,2,2,4,1,,,,,,,,,,,,,,,,,1,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::f3a1675054684f099f9675ac9cf04f19,opta:Player:6fhiz0epsutfcs1xqfhcuomad,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Morgan,Gautrat,M. Gautrat,Midfielder,USA,16,3,,USA,35,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,13,1005,0,0,7,0,4,0,24,5,11,3,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1005,2,,5,1,,581,3,107,8,242,17,12,3,4,11,157,257,27,92,600,7,5,3,461,12,7,109,147,14,83,2,,69,13,16,41,766,16,13,2,67,,209,10,10,55,4,30,2,11,15,5,93,13,15,8,,27,137,,474,491,26,,38,3,17,40,True,0,0,0,0,600,2,0,30,157,0,47,30,0,True,,4,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::6fa8d166b5754e3a8e52a07fbe5d2009,opta:Player:o79edg1tecmiqm6gcxj1rund,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Anna María,Gilbertson Rojas,C. Gilbertson,Forward,Costa Rica,0,4,,CRI,190,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e6957db3d45b4f34ab2cd70331d29141,opta:Player:6904hfcaddhspvke4t6rdum6t,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,CoCo,Goodson,C. Goodson,Defender,USA,25,2,,USA,208,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,NJ/NY Gotham FC,US,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::dd552139607f4e219cab7864188eef47,opta:Player:19udx179xugqp84qo9rsq0nhl,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Shea,Groom,S. Groom,Midfielder,USA,10,3,,USA,89,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,19,1660,8,0,50,0,25,0,9,28,18,18,1,1,0,,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,1660,2,,5,,3,304,11,107,4,139,9,12,25,4,27,229,80,10,104,328,2,28,10,205,14,50,113,76,19,105,6,2,49,19,17,18,590,,19,15,119,1,88,102,10,62,25,10,4,18,26,8,172,9,10,,2,83,57,7,193,215,53,2,110,1,6,36,True,0,0,0,0,328,4,0,10,229,0,19,10,0,True,,2,,,2,,,1,5,,,,,2,1,,,4,,,,,,,,,,,,,,,1,1,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::7906a90887a244859bdbd71b20428fef,opta:Player:220141e9r7l2dkof5f696nx0p,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Michaela,Hahn,M. Hahn,Midfielder,USA,2,3,,USA,110,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,14,665,1,1,7,0,2,1,10,6,6,0,2,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,665,6,6,,1,1,217,,20,1,79,30,3,5,2,16,103,60,10,52,220,3,6,,118,4,7,82,57,4,60,3,1,30,8,7,25,310,,14,4,29,,105,4,10,26,2,20,1,6,12,1,57,11,3,,,15,38,1,135,138,28,,31,,14,14,True,0,0,0,0,220,1,0.14,20,103,0,50,20,0,True,,8,,,2,,,,3,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::563dd6b70ed74a0c9b30dc29b51c8364,opta:Player:7rakt6kzybvn8u7jkonrdcmad,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Ashlyn,Harris,A. Harris,Goalkeeper,USA,1,1,,USA,52,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,15,1350,0,0,0,0,0,0,0,0,2,0,0,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1350,1,,,46,,258,,2,,50,150,,,4,,158,288,,3,491,,,,222,16,,153,78,,69,,,151,15,,84,630,,15,,1,,312,,10,4,,116,,2,3,,4,9,,,,,99,,203,338,3,,,,2,1,True,0,0,0,0,491,0,0,116,158,0,266,116,0,True,134,70,,,,,65,,4,,,,,,,,,,,54,3,17,25,17,29,1,6,1,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c11084cdd8d94a0c98da8f5e4580d2ed,opta:Player:26ktonwnlo7n0i354vwrtog6h,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Caitlyn Josephine,Heap,C. Heap,Midfielder,USA,27,3,,USA,160,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,6,127,0,0,1,0,0,0,2,3,3,0,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,127,,4,,,,49,,10,,14,2,1,1,,1,19,20,4,14,50,2,3,,32,2,1,16,9,,14,1,,3,2,3,3,65,,6,3,14,,20,2,10,9,,2,,3,2,,17,,1,,,7,11,,33,34,3,,8,2,1,7,True,0,0,0,0,50,0,0,2,19,0,4,2,0,True,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::188bf66872fd4aeb841ac7b90a7da5bf,opta:Player:cxl4bxs35ifb8o5cq9jxi1ec5,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Tobin,Heath,T. Heath,Forward,USA,17,4,,USA,56,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,15,1279,1,10,34,0,18,10,24,28,40,7,2,1,0,,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,1279,17,1,3,,1,455,24,128,35,265,24,13,16,2,9,311,128,29,100,482,4,28,26,338,13,34,124,149,24,171,2,7,80,14,30,27,914,65,15,16,190,,145,66,10,100,18,20,7,40,6,12,205,5,74,36,3,96,60,1,341,358,15,1,105,5,16,94,True,0,0,0,0,482,7,0.7,20,311,0,44,20,0,True,,5,,22,2,8,,,2,,,,,2,,10,10,,,,,,,,,,,,,,,,1,1,1,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c15189e7f7e64d979c834779e0fcc480,opta:Player:2m2rx34sxj4skvlf1ct9y2pqt,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Melissa,Henderson,M. Henderson,Forward,USA,21,4,,USA,146,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,7,321,0,1,1,0,0,1,1,4,4,3,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,321,,3,1,,,75,,17,2,34,1,2,1,1,4,50,23,1,21,77,4,4,3,53,6,1,22,17,3,28,,,9,4,2,2,123,8,7,1,16,,22,3,10,11,,2,,4,5,2,25,1,8,6,1,10,21,,53,55,9,,14,,2,6,True,0,0,0,0,77,0,0.28,2,50,0,3,2,0,True,,,,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::09c50d34358f41f38da8a21da7336688,opta:Player:4bmxdd9r8i8vzan60bw6yxlg5,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Bianca,Henninger,B. Henninger,Goalkeeper,Mexico,18,1,,MEX,130,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,5,450,0,0,0,0,0,0,0,0,1,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,450,,,,9,,60,,,,19,84,,,2,,88,52,,1,156,,,,32,5,,85,12,,55,,,42,5,,30,189,,5,,,,136,,10,2,,39,,1,2,,2,2,,,,,8,,36,71,2,,,,,,True,0,0,0,0,156,0,0,39,88,0,123,39,0,True,37,29,,,,,36,,1,,,,,,,,,,,11,2,4,5,,6,1,1,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::213c847201144ca7abdd98920819c313,opta:Player:3iangrthyltpl31m4v1qkgn2t,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Mônica,Hickmann Alves,Mônica,Defender,Brazil,21,2,,BRA,17,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,16,1377,0,0,5,0,3,0,11,9,3,0,0,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1377,6,1,,4,,785,,46,2,160,81,5,2,6,16,204,472,14,101,812,,9,1,566,14,5,182,240,3,119,,5,59,15,12,66,948,,16,5,33,,354,9,10,30,3,64,2,3,12,,61,19,3,,1,15,172,,616,630,28,,31,3,27,18,True,0,0,0,0,812,2,0,64,204,0,145,64,0,True,,34,,,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::1fdefec504924f1c80369e7f6328cd2c,opta:Player:6ywkny98b9qzuvhqxwn9l0ogl,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Lindsey Michelle,Horan,L. Horan,Midfielder,USA,,3,,USA,24,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,16,1424,6,0,29,0,17,0,24,23,18,8,4,0,0,,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1424,2,,2,1,,698,8,150,3,262,28,7,12,3,27,261,268,35,156,711,3,23,10,485,12,29,184,153,16,143,5,3,85,16,17,49,933,3,16,12,123,,247,55,10,97,17,42,2,18,38,5,188,15,8,1,2,64,161,6,516,527,65,,91,11,14,59,True,0,0,0,0,711,2,0,42,261,0,70,42,0,True,,2,,1,,,,,4,,,,,3,3,,,3,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::661995ab1d524cbc9c07c5b147020bef,opta:Player:a4xsv206vtrvdt5d29q0c6a51,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars FC,Jennifer,Hoy,J. Hoy,Forward,USA,2,4,,USA,137,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars FC,US,15,673,2,0,5,0,3,0,7,7,4,11,1,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,673,2,6,6,,2,127,7,46,3,65,4,4,2,1,8,89,20,8,43,129,9,7,2,80,7,5,47,33,10,43,4,,15,9,9,12,215,,15,3,37,,25,28,10,20,3,2,3,4,6,1,51,2,8,,2,23,25,2,80,82,14,,31,1,1,14,True,0,0,0,0,129,3,0,2,89,0,6,2,0,True,,2,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::4bd84fd5cceb4538a556a4b9eb250841,opta:Player:dwwgrimn3ddecp5kllvsdga8l,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Sofia,Huerta,S. Huerta,Defender,USA,11,2,,USA,45,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,21,1862,7,2,41,0,16,2,25,21,18,13,2,0,0,,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,1862,28,,4,1,3,539,10,151,7,226,26,27,25,3,15,289,155,29,149,549,4,21,10,354,19,41,175,88,23,163,4,8,51,21,40,40,873,1,21,14,127,1,168,48,10,69,16,20,7,18,14,7,156,9,28,1,1,72,142,6,364,374,29,2,87,4,15,55,True,0,0,0,0,549,7,0.1,20,289,0,46,20,0,True,,6,,,3,,,,6,,,,,,3,1,2,1,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::d14268671393435c9c3e376871891eed,opta:Player:a222id7exwj3dgoo0oer8ng0l,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Victoria Lauren,Huster,T. Huster,Midfielder,USA,23,3,,USA,14,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,21,1907,1,1,17,0,7,1,19,14,13,0,0,0,0,,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,1907,2,,10,4,1,823,4,86,,304,52,8,10,5,23,311,267,27,215,838,1,14,1,524,17,17,267,165,8,197,1,5,94,21,16,75,1059,,21,5,77,,377,21,10,60,7,47,,13,23,1,123,34,5,,,40,210,1,558,571,46,1,63,8,40,37,True,0,0,0,0,838,0,0.05,47,311,0,99,47,0,True,,14,,,9,,,,7,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::612c19ddb63746e094d7137addec7182,opta:Player:7ie26l50x4io29v38qy6b7qhh,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Ga-Eul,Jeon,Jeon Ga-Eul,Forward,Korea Republic,7,4,,KOR,176,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,USA,2,86,0,0,0,0,0,0,0,2,4,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,86,,1,,,,16,1,6,,10,,2,,,1,9,4,,4,18,1,2,,13,1,,4,1,1,3,1,,5,1,3,1,33,1,2,1,8,,3,2,10,4,,1,,4,,,9,,,,,4,8,,12,14,1,,5,,2,4,True,0,0,0,0,18,0,0,1,9,0,1,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
